Price,Close
Ticker,AAPL
Date,
2020-09-11,108.8388900756836
2020-09-14,112.10405731201172
2020-09-15,112.27897644042969
2020-09-16,108.96521759033203
2020-09-17,107.22573852539062
2020-09-18,103.82450866699219
2020-09-21,106.97306823730469
2020-09-22,108.65425872802734
2020-09-23,104.09662628173828
2020-09-24,105.16557312011719
2020-09-25,109.11096954345703
2020-09-28,111.7153549194336
2020-09-29,110.86988830566406
2020-09-30,112.54133605957031
2020-10-01,113.49369049072266
2020-10-02,109.83008575439453
2020-10-05,113.21186065673828
2020-10-06,109.96615600585938
2020-10-07,111.83193969726562
2020-10-08,111.72506713867188
2020-10-09,113.6686019897461
2020-10-12,120.888916015625
2020-10-13,117.6820297241211
2020-10-14,117.76950073242188
2020-10-15,117.30303955078125
2020-10-16,115.6607437133789
2020-10-19,112.70654296875
2020-10-20,114.193359375
2020-10-21,113.57144927978516
2020-10-22,112.4830551147461
2020-10-23,111.79309844970703
2020-10-26,111.80279541015625
2020-10-27,113.30903625488281
2020-10-28,108.06146240234375
2020-10-29,112.06517791748047
2020-10-30,105.78750610351562
2020-11-02,105.70005798339844
2020-11-03,107.32292938232422
2020-11-04,111.70562744140625
2020-11-05,115.67047119140625
2020-11-06,115.5390625
2020-11-09,113.23197174072266
2020-11-10,112.89127349853516
2020-11-11,116.31782531738281
2020-11-12,116.04524230957031
2020-11-13,116.09391784667969
2020-11-16,117.10630798339844
2020-11-17,116.220458984375
2020-11-18,114.89656829833984
2020-11-19,115.49037170410156
2020-11-20,114.22489929199219
2020-11-23,110.82754516601562
2020-11-24,112.11249542236328
2020-11-25,112.94966888427734
2020-11-27,113.49480438232422
2020-11-30,115.88948059082031
2020-12-01,119.4620590209961
2020-12-02,119.8125228881836
2020-12-03,119.67621612548828
2020-12-04,119.0045394897461
2020-12-07,120.4647216796875
2020-12-08,121.07799530029297
2020-12-09,118.54703521728516
2020-12-10,119.96825408935547
2020-12-11,119.1603012084961
2020-12-14,118.54703521728516
2020-12-15,124.4850845336914
2020-12-16,124.41692352294922
2020-12-17,125.28329467773438
2020-12-18,123.29747772216797
2020-12-21,124.82575988769531
2020-12-22,128.37890625
2020-12-23,127.48334503173828
2020-12-24,128.4665069580078
2020-12-28,133.06118774414062
2020-12-29,131.28952026367188
2020-12-30,130.17002868652344
2020-12-31,129.16738891601562
2021-01-04,125.97447204589844
2021-01-05,127.53196716308594
2021-01-06,123.23905181884766
2021-01-07,127.4443359375
2021-01-08,128.54437255859375
2021-01-11,125.5558853149414
2021-01-12,125.38064575195312
2021-01-13,127.4151611328125
2021-01-14,125.48773956298828
2021-01-15,123.76472473144531
2021-01-19,124.43640899658203
2021-01-20,128.52488708496094
2021-01-21,133.23641967773438
2021-01-22,135.37803649902344
2021-01-25,139.12579345703125
2021-01-26,139.3594970703125
2021-01-27,138.2886199951172
2021-01-28,133.4506072998047
2021-01-29,128.456787109375
2021-02-01,130.57888793945312
2021-02-02,131.4062957763672
2021-02-03,130.3842315673828
2021-02-04,133.74264526367188
2021-02-05,133.32827758789062
2021-02-08,133.4744873046875
2021-02-09,132.5971221923828
2021-02-10,131.99264526367188
2021-02-11,131.73919677734375
2021-02-12,131.97314453125
2021-02-16,129.8478546142578
2021-02-17,127.55682373046875
2021-02-18,126.45516967773438
2021-02-19,126.61116790771484
2021-02-22,122.8382568359375
2021-02-23,122.70178985595703
2021-02-24,122.20460510253906
2021-02-25,117.9539794921875
2021-02-26,118.21723175048828
2021-03-01,124.5833511352539
2021-03-02,121.98035430908203
2021-03-03,118.99713134765625
2021-03-04,117.11557006835938
2021-03-05,118.37320709228516
2021-03-08,113.44017028808594
2021-03-09,118.05149841308594
2021-03-10,116.96934509277344
2021-03-11,118.89965057373047
2021-03-12,117.99297332763672
2021-03-15,120.87870788574219
2021-03-16,122.41907501220703
2021-03-17,121.62937927246094
2021-03-18,117.5055160522461
2021-03-19,116.97907257080078
2021-03-22,120.29376983642578
2021-03-23,119.465087890625
2021-03-24,117.0765609741211
2021-03-25,117.56403350830078
2021-03-26,118.1684799194336
2021-03-29,118.34396362304688
2021-03-30,116.8913345336914
2021-03-31,119.08488464355469
2021-04-01,119.91354370117188
2021-04-05,122.74076843261719
2021-04-06,123.04299926757812
2021-04-07,124.69059753417969
2021-04-08,127.08885955810547
2021-04-09,129.6626434326172
2021-04-12,127.94683074951172
2021-04-13,131.05674743652344
2021-04-14,128.7169647216797
2021-04-15,131.12501525878906
2021-04-16,130.7935028076172
2021-04-19,131.4564971923828
2021-04-20,129.76986694335938
2021-04-21,130.15008544921875
2021-04-22,128.6291961669922
2021-04-23,130.9495391845703
2021-04-26,131.3394775390625
2021-04-27,131.0177764892578
2021-04-28,130.2280731201172
2021-04-29,130.13059997558594
2021-04-30,128.16128540039062
2021-05-03,129.21414184570312
2021-05-04,124.64186096191406
2021-05-05,124.88558959960938
2021-05-06,126.48442840576172
2021-05-07,127.15824890136719
2021-05-10,123.87701416015625
2021-05-11,122.95906066894531
2021-05-12,119.89263153076172
2021-05-13,122.04106903076172
2021-05-14,124.46294403076172
2021-05-17,123.31060028076172
2021-05-18,121.92388153076172
2021-05-19,121.76763153076172
2021-05-20,124.32621765136719
2021-05-21,122.49028015136719
2021-05-24,124.12113952636719
2021-05-25,123.92582702636719
2021-05-26,123.87701416015625
2021-05-27,122.34380340576172
2021-05-28,121.68950653076172
2021-06-01,121.36723327636719
2021-06-02,122.12895202636719
2021-06-03,120.64456939697266
2021-06-04,122.93949890136719
2021-06-07,122.94926452636719
2021-06-08,123.76958465576172
2021-06-09,124.15043640136719
2021-06-10,123.15433502197266
2021-06-11,124.36527252197266
2021-06-14,127.42195129394531
2021-06-15,126.60161590576172
2021-06-16,127.09962463378906
2021-06-17,128.7012176513672
2021-06-18,127.40243530273438
2021-06-21,129.1992645263672
2021-06-22,130.83990478515625
2021-06-23,130.5664825439453
2021-06-24,130.28326416015625
2021-06-25,129.9902801513672
2021-06-28,131.6211395263672
2021-06-29,133.13482666015625
2021-06-30,133.75003051757812
2021-07-01,134.05279541015625
2021-07-02,136.67971801757812
2021-07-06,138.6914520263672
2021-07-07,141.18170166015625
2021-07-08,139.8828582763672
2021-07-09,141.7090301513672
2021-07-12,141.1133270263672
2021-07-13,142.2266082763672
2021-07-14,145.6543731689453
2021-07-15,145.0000457763672
2021-07-16,142.9590301513672
2021-07-19,139.11138916015625
2021-07-20,142.72467041015625
2021-07-21,141.99227905273438
2021-07-22,143.35943603515625
2021-07-23,145.07815551757812
2021-07-26,145.49810791015625
2021-07-27,143.3301239013672
2021-07-28,141.5821075439453
2021-07-29,142.2266082763672
2021-07-30,142.4414520263672
2021-08-02,142.10943603515625
2021-08-03,143.90631103515625
2021-08-04,143.50592041015625
2021-08-05,143.6133270263672
2021-08-06,142.9287109375
2021-08-09,142.8798370361328
2021-08-10,142.4005889892578
2021-08-11,142.65487670898438
2021-08-12,145.6182861328125
2021-08-13,145.8236846923828
2021-08-16,147.79928588867188
2021-08-17,146.88973999023438
2021-08-18,143.14389038085938
2021-08-19,143.4764404296875
2021-08-20,144.93368530273438
2021-08-23,146.42025756835938
2021-08-24,146.332275390625
2021-08-25,145.09996032714844
2021-08-26,144.29794311523438
2021-08-27,145.33468627929688
2021-08-30,149.75534057617188
2021-08-31,148.4936981201172
2021-09-01,149.15872192382812
2021-09-02,150.27369689941406
2021-09-03,150.90943908691406
2021-09-07,153.24688720703125
2021-09-08,151.7016143798828
2021-09-09,150.68446350097656
2021-09-10,145.696533203125
2021-09-13,146.26377868652344
2021-09-14,144.86521911621094
2021-09-15,145.75521850585938
2021-09-16,145.52049255371094
2021-09-17,142.85049438476562
2021-09-20,139.79905700683594
2021-09-21,140.27825927734375
2021-09-22,142.64511108398438
2021-09-23,143.60357666015625
2021-09-24,143.69154357910156
2021-09-27,142.17564392089844
2021-09-28,138.7917022705078
2021-09-29,139.69146728515625
2021-09-30,138.3907012939453
2021-10-01,139.51541137695312
2021-10-04,136.08250427246094
2021-10-05,138.00924682617188
2021-10-06,138.87969970703125
2021-10-07,140.14134216308594
2021-10-08,139.75990295410156
2021-10-11,139.671875
2021-10-12,138.4004669189453
2021-10-13,137.8136444091797
2021-10-14,140.6009979248047
2021-10-15,141.6573028564453
2021-10-18,143.32969665527344
2021-10-19,145.4911346435547
2021-10-20,145.98016357421875
2021-10-21,146.19532775878906
2021-10-22,145.4226837158203
2021-10-25,145.37380981445312
2021-10-26,146.0388641357422
2021-10-27,145.57919311523438
2021-10-28,149.2174530029297
2021-10-29,146.50830078125
2021-11-01,145.68675231933594
2021-11-02,146.72349548339844
2021-11-03,148.1611785888672
2021-11-04,147.64280700683594
2021-11-05,148.1717071533203
2021-11-08,147.34898376464844
2021-11-09,147.71136474609375
2021-11-10,144.88076782226562
2021-11-11,144.831787109375
2021-11-12,146.90823364257812
2021-11-15,146.91799926757812
2021-11-16,147.89747619628906
2021-11-17,150.33628845214844
2021-11-18,154.62631225585938
2021-11-19,157.251220703125
2021-11-22,157.7115936279297
2021-11-23,158.09356689453125
2021-11-24,158.6126708984375
2021-11-26,153.58807373046875
2021-11-29,156.94761657714844
2021-11-30,161.90362548828125
2021-12-01,161.3845672607422
2021-12-02,160.3953094482422
2021-12-03,158.5147247314453
2021-12-06,161.92324829101562
2021-12-07,167.662841796875
2021-12-08,171.48269653320312
2021-12-09,170.973388671875
2021-12-10,175.76290893554688
2021-12-13,172.12916564941406
2021-12-14,170.74813842773438
2021-12-15,175.61599731445312
2021-12-16,168.72064208984375
2021-12-17,167.62368774414062
2021-12-20,166.26226806640625
2021-12-21,169.4356689453125
2021-12-22,172.03118896484375
2021-12-23,172.6580352783203
2021-12-27,176.6248779296875
2021-12-28,175.60618591308594
2021-12-29,175.69435119628906
2021-12-30,174.5386199951172
2021-12-31,173.92153930664062
2022-01-03,178.2703094482422
2022-01-04,176.00779724121094
2022-01-05,171.32601928710938
2022-01-06,168.4660186767578
2022-01-07,168.6324920654297
2022-01-10,168.65206909179688
2022-01-11,171.48269653320312
2022-01-12,171.92344665527344
2022-01-13,168.65206909179688
2022-01-14,169.51400756835938
2022-01-18,166.3111572265625
2022-01-19,162.8145751953125
2022-01-20,161.12985229492188
2022-01-21,159.0730438232422
2022-01-24,158.29925537109375
2022-01-25,156.49705505371094
2022-01-26,156.40890502929688
2022-01-27,155.9485626220703
2022-01-28,166.83030700683594
2022-01-31,171.18887329101562
2022-02-01,171.02236938476562
2022-02-02,172.2270965576172
2022-02-03,169.34747314453125
2022-02-04,169.06307983398438
2022-02-07,168.34719848632812
2022-02-08,171.45602416992188
2022-02-09,172.8780059814453
2022-02-10,168.79830932617188
2022-02-11,165.3854522705078
2022-02-14,165.620849609375
2022-02-15,169.4553680419922
2022-02-16,169.22000122070312
2022-02-17,165.620849609375
2022-02-18,164.0713348388672
2022-02-22,161.1488800048828
2022-02-23,156.98089599609375
2022-02-24,159.59934997558594
2022-02-25,161.66860961914062
2022-02-28,161.9333953857422
2022-03-01,160.05044555664062
2022-03-02,163.34559631347656
2022-03-03,163.0220184326172
2022-03-04,160.02099609375
2022-03-07,156.22572326660156
2022-03-08,154.40162658691406
2022-03-09,159.8052520751953
2022-03-10,155.46078491210938
2022-03-11,151.74391174316406
2022-03-14,147.71327209472656
2022-03-15,152.09695434570312
2022-03-16,156.51014709472656
2022-03-17,157.52023315429688
2022-03-18,160.81541442871094
2022-03-21,162.1884002685547
2022-03-22,165.56199645996094
2022-03-23,166.9251708984375
2022-03-24,170.71067810058594
2022-03-25,171.34812927246094
2022-03-28,172.2111358642578
2022-03-29,175.50633239746094
2022-03-30,174.3392791748047
2022-03-31,171.240234375
2022-04-01,170.94606018066406
2022-04-04,174.99636840820312
2022-04-05,171.6815948486328
2022-04-06,168.51390075683594
2022-04-07,168.8179168701172
2022-04-08,166.80746459960938
2022-04-11,162.5512237548828
2022-04-12,164.42437744140625
2022-04-13,167.1114959716797
2022-04-14,162.10011291503906
2022-04-18,161.8843536376953
2022-04-19,164.16941833496094
2022-04-20,164.00267028808594
2022-04-21,163.2082977294922
2022-04-22,158.66769409179688
2022-04-25,159.73663330078125
2022-04-26,153.7739715576172
2022-04-27,153.5484161376953
2022-04-28,160.48196411132812
2022-04-29,154.6075439453125
2022-05-02,154.9115753173828
2022-05-03,156.40223693847656
2022-05-04,162.8160400390625
2022-05-05,153.74453735351562
2022-05-06,154.47132873535156
2022-05-09,149.3445587158203
2022-05-10,151.7508087158203
2022-05-11,143.88381958007812
2022-05-12,140.01417541503906
2022-05-13,144.4829559326172
2022-05-16,142.9409637451172
2022-05-17,146.57492065429688
2022-05-18,138.30528259277344
2022-05-19,134.8972625732422
2022-05-20,135.1329803466797
2022-05-23,140.55438232421875
2022-05-24,137.8534698486328
2022-05-25,138.01063537597656
2022-05-26,141.21240234375
2022-05-27,146.9677734375
2022-05-31,146.18203735351562
2022-06-01,146.05438232421875
2022-06-02,148.50975036621094
2022-06-03,142.78382873535156
2022-06-06,143.53025817871094
2022-06-07,146.05438232421875
2022-06-08,145.31776428222656
2022-06-09,140.0927734375
2022-06-10,134.68115234375
2022-06-13,129.52493286132812
2022-06-14,130.38917541503906
2022-06-15,133.01150512695312
2022-06-16,127.73741149902344
2022-06-17,129.21060180664062
2022-06-21,133.4436492919922
2022-06-22,132.93295288085938
2022-06-23,135.8008270263672
2022-06-24,139.13031005859375
2022-06-27,139.13031005859375
2022-06-28,134.98562622070312
2022-06-29,136.74365234375
2022-06-30,134.2784881591797
2022-07-01,136.4490203857422
2022-07-05,139.03201293945312
2022-07-06,140.36773681640625
2022-07-07,143.73654174804688
2022-07-08,144.41419982910156
2022-07-11,142.28292846679688
2022-07-12,143.2552490234375
2022-07-13,142.89187622070312
2022-07-14,145.8186798095703
2022-07-15,147.48828125
2022-07-18,144.4436492919922
2022-07-19,148.30349731445312
2022-07-20,150.3070526123047
2022-07-21,152.57579040527344
2022-07-22,151.33831787109375
2022-07-25,150.2186279296875
2022-07-26,148.89276123046875
2022-07-27,153.99005126953125
2022-07-28,154.54010009765625
2022-07-29,159.60792541503906
2022-08-01,158.6257781982422
2022-08-02,157.15257263183594
2022-08-03,163.1632843017578
2022-08-04,162.8489990234375
2022-08-05,162.622802734375
2022-08-08,162.15072631835938
2022-08-09,162.19989013671875
2022-08-10,166.4486541748047
2022-08-11,165.71102905273438
2022-08-12,169.26145935058594
2022-08-15,170.33348083496094
2022-08-16,170.1761016845703
2022-08-17,171.67108154296875
2022-08-18,171.27761840820312
2022-08-19,168.69107055664062
2022-08-22,164.8061981201172
2022-08-23,164.47177124023438
2022-08-24,164.76683044433594
2022-08-25,167.22561645507812
2022-08-26,160.92132568359375
2022-08-29,158.71827697753906
2022-08-30,156.28900146484375
2022-08-31,154.62689208984375
2022-09-01,155.35470581054688
2022-09-02,153.24014282226562
2022-09-06,151.9812469482422
2022-09-07,153.3876495361328
2022-09-08,151.9123992919922
2022-09-09,154.7744140625
2022-09-12,160.73446655273438
2022-09-13,151.30262756347656
2022-09-14,152.74839782714844
2022-09-15,149.85684204101562
2022-09-16,148.2144317626953
2022-09-19,151.9320526123047
2022-09-20,154.31214904785156
2022-09-21,151.1846160888672
2022-09-22,150.22080993652344
2022-09-23,147.94888305664062
2022-09-26,148.2832794189453
2022-09-27,149.25694274902344
2022-09-28,147.36862182617188
2022-09-29,140.12998962402344
2022-09-30,135.9206085205078
2022-10-03,140.1004638671875
2022-10-04,143.6903076171875
2022-10-05,143.9853515625
2022-10-06,143.03134155273438
2022-10-07,137.77938842773438
2022-10-10,138.10398864746094
2022-10-11,136.6876983642578
2022-10-12,136.05828857421875
2022-10-13,140.63162231445312
2022-10-14,136.0976104736328
2022-10-17,140.06112670898438
2022-10-18,141.3790740966797
2022-10-19,141.48721313476562
2022-10-20,141.0249786376953
2022-10-21,144.8410186767578
2022-10-24,146.9850311279297
2022-10-25,149.827392578125
2022-10-26,146.88671875
2022-10-27,142.41171264648438
2022-10-28,153.1713104248047
2022-10-31,150.8109130859375
2022-11-01,148.1652374267578
2022-11-02,142.637939453125
2022-11-03,136.58941650390625
2022-11-04,136.3234100341797
2022-11-07,136.85536193847656
2022-11-08,137.42674255371094
2022-11-09,132.8655548095703
2022-11-10,144.68719482421875
2022-11-11,147.47515869140625
2022-11-14,146.07623291015625
2022-11-15,147.8101043701172
2022-11-16,146.5786895751953
2022-11-17,148.47998046875
2022-11-18,149.04150390625
2022-11-21,145.81027221679688
2022-11-22,147.94801330566406
2022-11-23,148.82481384277344
2022-11-25,145.9087677001953
2022-11-28,142.07659912109375
2022-11-29,139.0719451904297
2022-11-30,145.82997131347656
2022-12-01,146.10580444335938
2022-12-02,145.61326599121094
2022-12-05,144.4507598876953
2022-12-06,140.78607177734375
2022-12-07,138.84530639648438
2022-12-08,140.5299072265625
2022-12-09,140.0471954345703
2022-12-12,142.34259033203125
2022-12-13,143.3080291748047
2022-12-14,141.0816192626953
2022-12-15,134.4713134765625
2022-12-16,132.51089477539062
2022-12-19,130.40269470214844
2022-12-20,130.333740234375
2022-12-21,133.4369659423828
2022-12-22,130.26480102539062
2022-12-23,129.90029907226562
2022-12-27,128.0974884033203
2022-12-28,124.16678619384766
2022-12-29,127.68374633789062
2022-12-30,127.99893951416016
2023-01-03,123.2112045288086
2023-01-04,124.48204040527344
2023-01-05,123.16194915771484
2023-01-06,127.69356536865234
2023-01-09,128.21566772460938
2023-01-10,128.78707885742188
2023-01-11,131.5060577392578
2023-01-12,131.42724609375
2023-01-13,132.7572021484375
2023-01-17,133.91966247558594
2023-01-18,133.2005157470703
2023-01-19,133.25961303710938
2023-01-20,135.82095336914062
2023-01-23,139.01283264160156
2023-01-24,140.4117431640625
2023-01-25,139.7516632080078
2023-01-26,141.8204803466797
2023-01-27,143.76119995117188
2023-01-30,140.87472534179688
2023-01-31,142.1455535888672
2023-02-01,143.26861572265625
2023-02-02,148.57850646972656
2023-02-03,152.2038116455078
2023-02-06,149.4749755859375
2023-02-07,152.35157775878906
2023-02-08,149.6621551513672
2023-02-09,148.62777709960938
2023-02-10,148.99281311035156
2023-02-13,151.7948760986328
2023-02-14,151.15354919433594
2023-02-15,153.25509643554688
2023-02-16,151.65676879882812
2023-02-17,150.51223754882812
2023-02-21,146.49661254882812
2023-02-22,146.92088317871094
2023-02-23,147.40431213378906
2023-02-24,144.75027465820312
2023-02-27,145.944091796875
2023-02-28,145.44091796875
2023-03-01,143.36892700195312
2023-03-02,143.9609832763672
2023-03-03,149.01255798339844
2023-03-06,151.77516174316406
2023-03-07,149.574951171875
2023-03-08,150.82797241210938
2023-03-09,148.57843017578125
2023-03-10,146.51634216308594
2023-03-13,148.4600067138672
2023-03-14,150.5517120361328
2023-03-15,150.94639587402344
2023-03-16,153.7681884765625
2023-03-17,152.92953491210938
2023-03-20,155.29747009277344
2023-03-21,157.15234375
2023-03-22,155.72171020507812
2023-03-23,156.80702209472656
2023-03-24,158.10939025878906
2023-03-27,156.1656951904297
2023-03-28,155.5441131591797
2023-03-29,158.6224365234375
2023-03-30,160.19122314453125
2023-03-31,162.697265625
2023-04-03,163.95033264160156
2023-04-04,163.41754150390625
2023-04-05,161.57252502441406
2023-04-06,162.4604949951172
2023-04-10,159.86561584472656
2023-04-11,158.6520538330078
2023-04-12,157.96141052246094
2023-04-13,163.3484649658203
2023-04-14,163.00315856933594
2023-04-17,163.02288818359375
2023-04-18,164.24632263183594
2023-04-19,165.3908233642578
2023-04-20,164.42391967773438
2023-04-21,162.81568908691406
2023-04-24,163.12155151367188
2023-04-25,161.5823974609375
2023-04-26,161.57252502441406
2023-04-27,166.160400390625
2023-04-28,167.41343688964844
2023-05-01,167.32461547851562
2023-05-02,166.28866577148438
2023-05-03,165.21319580078125
2023-05-04,163.5753936767578
2023-05-05,171.25146484375
2023-05-08,171.18240356445312
2023-05-09,169.4755096435547
2023-05-10,171.24160766601562
2023-05-11,171.42906188964844
2023-05-12,170.50033569335938
2023-05-15,170.00634765625
2023-05-16,170.00634765625
2023-05-17,170.618896484375
2023-05-18,172.95059204101562
2023-05-19,173.0592498779297
2023-05-22,172.11077880859375
2023-05-23,169.50245666503906
2023-05-24,169.77908325195312
2023-05-25,170.91529846191406
2023-05-26,173.32601928710938
2023-05-30,175.17361450195312
2023-05-31,175.12423706054688
2023-06-01,177.93014526367188
2023-06-02,178.77981567382812
2023-06-05,177.42628479003906
2023-06-06,177.0607147216797
2023-06-07,175.6873779296875
2023-06-08,178.4044189453125
2023-06-09,178.7897186279297
2023-06-12,181.58575439453125
2023-06-13,181.11151123046875
2023-06-14,181.7438507080078
2023-06-15,183.77915954589844
2023-06-16,182.7022247314453
2023-06-20,182.7911376953125
2023-06-21,181.75372314453125
2023-06-22,184.7572784423828
2023-06-23,184.44113159179688
2023-06-26,183.0480194091797
2023-06-27,185.80453491210938
2023-06-28,186.98028564453125
2023-06-29,187.31622314453125
2023-06-30,191.64369201660156
2023-07-03,190.1518096923828
2023-07-05,189.0353546142578
2023-07-06,189.50958251953125
2023-07-07,188.39312744140625
2023-07-10,186.3479766845703
2023-07-11,185.8243408203125
2023-07-12,187.49403381347656
2023-07-13,188.2548065185547
2023-07-14,188.40301513671875
2023-07-17,191.6634521484375
2023-07-18,191.4065704345703
2023-07-19,192.7601318359375
2023-07-20,190.8137664794922
2023-07-21,189.63804626464844
2023-07-24,190.43832397460938
2023-07-25,191.29788208007812
2023-07-26,192.16732788085938
2023-07-27,190.90267944335938
2023-07-28,193.4813690185547
2023-07-31,194.09393310546875
2023-08-01,193.26402282714844
2023-08-02,190.27037048339844
2023-08-03,188.87725830078125
2023-08-04,179.80735778808594
2023-08-07,176.70504760742188
2023-08-08,177.6436309814453
2023-08-09,176.0529327392578
2023-08-10,175.8355712890625
2023-08-11,175.8949432373047
2023-08-14,177.5471649169922
2023-08-15,175.5585479736328
2023-08-16,174.68792724609375
2023-08-17,172.14532470703125
2023-08-18,172.630126953125
2023-08-21,173.9656982421875
2023-08-22,175.34091186523438
2023-08-23,179.189453125
2023-08-24,174.49996948242188
2023-08-25,176.7062225341797
2023-08-28,178.2693634033203
2023-08-29,182.15744018554688
2023-08-30,185.64981079101562
2023-08-31,185.86749267578125
2023-09-01,187.4405517578125
2023-09-05,187.677978515625
2023-09-06,180.96038818359375
2023-09-07,175.66738891601562
2023-09-08,176.28076171875
2023-09-11,177.4481964111328
2023-09-12,174.4208221435547
2023-09-13,172.35311889648438
2023-09-14,173.86680603027344
2023-09-15,173.1445770263672
2023-09-18,176.07301330566406
2023-09-19,177.1613006591797
